symbol,name,trading_name ,sectoer,date,open,high,low,close,change,perc_Change,volume_traded ,value_traded,no_trades 
2090,National Gypsum Co.,NGC,Materials,2020-03-18,10.9,11.2,10.88,10.92,0.02,0.18,779567.0,8556210.2,825.0
2090,National Gypsum Co.,NGC,Materials,2020-03-17,10.86,11.04,10.1,10.9,0.2,1.87,813791.0,8759638.16,955.0
2090,National Gypsum Co.,NGC,Materials,2020-03-16,11.76,12.0,10.62,10.7,-1.1,-9.32,1021835.0,11495000.46,1049.0
2090,National Gypsum Co.,NGC,Materials,2020-03-15,12.56,12.56,11.8,11.8,-0.3,-2.48,315731.0,3859669.42,444.0
2090,National Gypsum Co.,NGC,Materials,2020-03-12,11.6,12.68,11.52,12.1,-0.08,-0.66,526119.0,6432322.04,829.0
2090,National Gypsum Co.,NGC,Materials,2020-03-11,12.84,13.3,11.7,12.18,-0.62,-4.84,723481.0,9184903.88,995.0
2090,National Gypsum Co.,NGC,Materials,2020-03-10,12.5,12.88,12.0,12.8,0.92,7.74,718200.0,8899826.74,863.0
2090,National Gypsum Co.,NGC,Materials,2020-03-09,11.84,12.48,11.84,11.88,-1.26,-9.59,430964.0,5163034.94,642.0
2090,National Gypsum Co.,NGC,Materials,2020-03-08,13.98,13.98,13.14,13.14,-1.44,-9.88,709821.0,9485219.96,783.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-23,14.3,14.3,14.0,14.18,0.0,0.0,55928.0,792691.18,127.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-22,13.9,14.2,13.9,14.18,0.24,1.72,98968.0,1392646.74,196.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-21,13.84,13.94,13.84,13.94,-0.16,-1.13,19726.0,274247.26,68.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-20,14.1,14.1,14.04,14.1,0.08,0.57,15892.0,223569.68,54.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-19,,,,14.02,0.0,0.0,14260.0,200266.32,81.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-16,14.0,14.2,13.92,14.02,-0.42,-2.91,72446.0,1016398.9,155.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-15,14.5,14.6,14.2,14.44,-0.16,-1.1,84762.0,1229054.56,149.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-14,14.66,14.66,14.44,14.6,-0.16,-1.08,129425.0,1885564.26,173.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-13,15.34,15.34,14.76,14.76,-0.26,-1.73,148801.0,2225208.78,274.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-12,14.86,15.7,14.78,15.02,0.26,1.76,673566.0,10273099.7,974.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-09,14.7,15.0,14.7,14.76,0.16,1.1,171737.0,2548899.12,324.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-08,14.44,14.6,14.32,14.6,0.28,1.96,184949.0,2673075.08,288.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-07,14.18,14.32,14.18,14.32,0.02,0.14,58155.0,827520.28,132.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-06,14.24,14.3,14.24,14.3,0.04,0.28,25641.0,366160.78,73.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-05,14.3,14.3,14.16,14.26,0.1,0.71,37971.0,539552.74,94.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-02,14.18,14.26,14.1,14.16,-0.04,-0.28,56380.0,799124.82,123.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-04-01,13.74,14.4,13.74,14.2,0.46,3.35,108094.0,1525814.14,200.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-31,13.5,13.8,13.5,13.74,0.16,1.18,88035.0,1209528.68,144.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-30,13.4,13.58,13.3,13.58,0.32,2.41,19825.0,266563.06,65.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-29,13.4,13.76,13.14,13.26,-0.08,-0.6,68766.0,927793.82,165.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-26,13.52,13.52,13.08,13.34,0.1,0.76,20705.0,276293.5,56.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-25,13.32,13.46,13.08,13.24,0.1,0.76,109511.0,1462582.4,227.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-24,13.02,13.2,13.0,13.14,0.3,2.34,56000.0,733113.3,81.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-23,13.0,13.0,12.8,12.84,-0.24,-1.83,34096.0,439824.34,87.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-22,13.24,13.24,13.0,13.08,-0.16,-1.21,43706.0,572304.22,78.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-19,12.98,13.24,12.98,13.24,0.1,0.76,56298.0,740478.44,164.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-18,13.0,13.36,13.0,13.14,-0.04,-0.3,90423.0,1188738.16,157.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-17,13.1,13.2,13.0,13.18,0.2,1.54,25326.0,332389.72,55.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-16,13.1,13.1,12.9,12.98,-0.22,-1.67,65752.0,855789.94,135.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-15,13.26,13.4,13.12,13.2,0.0,0.0,47949.0,635874.3,96.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-12,13.4,13.46,13.0,13.2,-0.5,-3.65,90302.0,1195415.3,110.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-11,14.3,14.3,13.7,13.7,-0.6,-4.2,48958.0,685733.36,143.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-10,14.5,14.5,13.96,14.3,0.84,6.24,116227.0,1639443.2,182.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-09,13.9,13.9,13.1,13.46,-0.86,-6.01,57365.0,765112.16,183.0
2150,The National Company for Glass Industries,ZOUJAJ,Materials,2020-03-08,15.1,15.2,14.26,14.32,-1.5,-9.48,123069.0,1794320.22,234.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-23,26.25,26.7,26.2,26.25,0.05,0.19,189683.0,5014756.9,388.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-22,25.25,26.55,25.0,26.2,0.7,2.75,309006.0,8057188.1,617.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-21,25.75,26.25,25.2,25.5,-1.05,-3.95,336309.0,8684261.05,563.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-20,25.8,26.65,25.65,26.55,0.55,2.12,357253.0,9319781.3,509.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-19,25.0,26.5,24.88,26.0,1.04,4.17,537208.0,13915433.85,929.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-16,25.8,25.9,24.86,24.96,-1.09,-4.18,559747.0,14047047.46,918.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-15,26.7,26.75,26.05,26.05,-0.15,-0.57,254118.0,6716605.35,579.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-14,26.5,26.9,26.1,26.2,-1.2,-4.38,442480.0,11806130.45,809.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-13,27.05,28.3,27.0,27.4,0.4,1.48,1034756.0,28569478.2,1822.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-12,26.0,27.2,25.05,27.0,1.3,5.06,457269.0,11927210.15,790.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-09,26.15,26.15,25.4,25.7,0.15,0.59,361147.0,9312962.65,501.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-08,25.6,26.0,25.3,25.55,0.0,0.0,526153.0,13534820.95,614.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-07,24.86,25.95,24.62,25.55,0.75,3.02,691740.0,17504321.93,862.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-06,24.6,24.9,24.4,24.8,0.56,2.31,236651.0,5842453.18,424.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-05,24.3,25.2,24.14,24.24,0.28,1.17,850520.0,21015190.04,1182.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-02,23.96,24.22,23.8,23.96,0.18,0.76,326830.0,7846416.28,494.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-04-01,23.72,23.88,23.66,23.78,-0.1,-0.42,92472.0,2199294.5,194.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-31,23.64,24.0,23.6,23.88,0.32,1.36,396010.0,9476021.36,533.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-30,24.0,24.2,23.44,23.56,-0.3,-1.26,513163.0,12255385.14,638.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-29,22.54,24.38,22.08,23.86,1.32,5.86,956201.0,22505180.82,1241.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-26,22.1,23.0,22.0,22.54,0.46,2.08,413506.0,9329964.86,630.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-25,23.5,23.9,21.6,22.08,-0.8,-3.5,978055.0,22455741.76,1508.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-24,20.98,22.88,20.98,22.88,2.08,10.0,1022676.0,22803906.64,869.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-23,20.76,20.94,20.3,20.8,0.0,0.0,550152.0,11361241.5,422.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-22,20.5,21.0,20.5,20.8,-0.12,-0.57,177762.0,3688861.52,426.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-19,20.12,21.2,20.12,20.92,-0.16,-0.76,382969.0,8035384.44,806.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-18,20.9,21.52,20.7,21.08,0.08,0.38,362348.0,7662581.62,748.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-17,20.3,21.58,20.0,21.0,0.66,3.24,655583.0,13794470.8,1255.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-16,19.94,22.3,19.26,20.34,-1.06,-4.95,2820495.0,57562599.86,4237.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-15,23.76,24.86,21.4,21.4,-2.36,-9.93,1732486.0,38108870.44,2233.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-12,24.0,24.4,23.76,23.76,-2.64,-10.0,808641.0,19343291.58,1687.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-11,29.5,29.8,26.4,26.4,-2.9,-9.9,1619886.0,45672757.25,2757.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-10,28.35,31.4,27.1,29.3,-0.8,-2.66,3856712.0,113032445.15,6524.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-09,30.1,30.1,30.1,30.1,-3.3,-9.88,53921.0,1623022.1,188.0
2170,Alujain Holding Corp.,ALUJAIN,Materials,2020-03-08,31.1,33.95,31.0,33.4,0.4,1.21,6166186.0,209403348.55,4038.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-23,38.45,40.25,38.45,39.7,1.65,4.34,1450464.0,57313257.15,2081.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-22,37.0,38.75,36.8,38.05,0.55,1.47,414047.0,15730119.8,747.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-21,37.4,38.45,36.5,37.5,-0.65,-1.7,648287.0,24342833.8,1003.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-20,38.8,39.0,37.75,38.15,-0.45,-1.17,542532.0,20716588.1,1032.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-19,37.8,38.6,37.2,38.6,1.9,5.18,888474.0,33630479.5,1432.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-16,36.65,37.3,36.0,36.7,0.25,0.69,839955.0,30956044.45,1368.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-15,35.5,37.0,35.35,36.45,1.15,3.26,883476.0,32217792.5,1421.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-14,35.1,35.8,34.75,35.3,0.6,1.73,443215.0,15672759.4,928.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-13,34.45,36.2,33.75,34.7,0.75,2.21,826564.0,29199972.75,1592.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-12,34.0,34.25,33.5,33.95,0.15,0.44,135094.0,4595654.15,329.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-09,34.0,34.5,33.8,33.8,-0.2,-0.59,218132.0,7425181.85,459.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-08,34.75,34.75,34.0,34.0,-0.65,-1.88,330779.0,11355211.75,585.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-07,34.5,35.15,34.5,34.65,0.0,0.0,358349.0,12508209.3,562.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-06,34.05,34.9,33.75,34.65,0.9,2.67,483626.0,16706733.55,736.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-05,33.8,35.2,33.0,33.75,0.95,2.9,1005452.0,34450383.05,1578.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-02,33.3,33.8,32.8,32.8,-0.35,-1.06,377706.0,12549828.35,878.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-04-01,34.7,35.45,33.05,33.15,-1.1,-3.21,642665.0,22015781.35,1060.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-31,30.9,34.65,30.9,34.25,2.75,8.73,1457101.0,49440683.2,1833.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-30,29.0,31.8,28.8,31.5,2.55,8.81,965040.0,29482679.0,1365.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-29,29.0,29.15,28.8,28.95,-0.25,-0.86,210526.0,6097324.15,350.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-26,28.7,29.3,28.7,29.2,0.45,1.57,177947.0,5173390.75,387.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-25,30.7,30.9,28.5,28.75,-1.35,-4.49,501224.0,15024296.6,1074.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-24,29.65,30.4,29.45,30.1,0.95,3.26,318246.0,9479548.05,746.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-23,31.0,31.85,28.55,29.15,-2.5,-7.9,856550.0,25585608.95,1701.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-22,30.0,32.0,30.0,31.65,1.1,3.6,526515.0,16518210.5,821.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-19,29.0,30.7,28.8,30.55,0.6,2.0,506631.0,15195452.65,966.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-18,30.45,30.7,28.55,29.95,0.1,0.34,376472.0,11243630.55,940.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-17,28.0,31.4,27.6,29.85,-0.25,-0.83,853984.0,25460753.9,1821.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-16,32.9,32.9,29.8,30.1,-3.0,-9.06,258189.0,8074634.35,653.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-15,35.45,35.45,32.7,33.1,-0.25,-0.75,415937.0,14037121.65,757.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-12,32.1,33.95,32.0,33.35,-1.75,-4.99,445924.0,14700842.1,993.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-11,37.8,38.65,34.05,35.1,-1.6,-4.36,965157.0,35846299.1,1802.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-10,34.55,36.7,34.5,36.7,3.3,9.88,580895.0,20674639.15,947.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-09,31.8,33.75,31.8,33.4,-1.9,-5.38,436466.0,14160155.8,793.0
2180,Filing and Packing Materials Manufacturing Co.,FIPCO,Materials,2020-03-08,37.0,37.5,35.3,35.3,-3.9,-9.95,567703.0,20457997.85,1034.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-23,11.34,11.66,11.34,11.42,0.12,1.06,395899.0,4545998.94,337.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-22,11.3,11.5,11.2,11.3,-0.06,-0.53,336644.0,3812960.92,295.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-21,11.18,11.4,11.0,11.36,-0.22,-1.9,403862.0,4557793.04,304.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-20,11.5,11.58,11.4,11.58,0.04,0.35,239800.0,2753261.94,260.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-19,11.96,11.96,11.4,11.54,-0.26,-2.2,667504.0,7724518.42,559.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-16,11.88,11.94,11.74,11.8,-0.08,-0.67,535721.0,6329234.52,397.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-15,11.62,11.98,11.6,11.88,0.22,1.89,895982.0,10590718.88,786.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-14,11.46,11.76,11.28,11.66,0.12,1.04,1081464.0,12480476.72,777.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-13,11.48,11.64,11.3,11.54,0.06,0.52,266159.0,3060935.52,312.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-12,11.74,11.88,11.48,11.48,-0.48,-4.01,594053.0,6925961.84,534.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-09,11.54,11.96,11.2,11.96,0.44,3.82,859968.0,9970286.68,536.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-08,11.7,11.8,11.5,11.52,-0.18,-1.54,817328.0,9547122.62,434.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-07,11.8,11.9,11.62,11.7,-0.1,-0.85,666429.0,7818488.82,439.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-06,11.32,11.82,11.22,11.8,0.48,4.24,1198711.0,13925154.72,661.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-05,10.98,11.5,10.84,11.32,0.44,4.04,1620904.0,18104566.12,964.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-02,10.64,11.04,10.6,10.88,0.28,2.64,1625644.0,17552987.94,890.0
2200,Arabian Pipes Co.,APC,Materials,2020-04-01,10.7,10.8,10.5,10.6,-0.02,-0.19,574511.0,6117156.74,493.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-31,10.44,10.62,10.4,10.62,0.32,3.11,466162.0,4901476.5,393.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-30,10.26,10.44,10.2,10.3,0.14,1.38,638341.0,6599952.32,474.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-29,10.0,10.2,10.0,10.16,0.04,0.4,342578.0,3476513.18,327.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-26,10.16,10.2,10.06,10.12,0.12,1.2,529469.0,5361730.58,381.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-25,10.46,10.6,9.98,10.0,-0.32,-3.1,1441512.0,14884519.46,1013.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-24,10.12,10.38,10.04,10.32,0.35,3.51,908766.0,9269406.46,733.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-23,10.3,10.38,9.9,9.97,0.01,0.1,1897582.0,19271330.05,1562.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-22,10.0,10.0,9.82,9.96,-0.06,-0.6,383509.0,3804477.11,343.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-19,9.88,10.2,9.88,10.02,0.04,0.4,438348.0,4411321.38,414.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-18,9.94,10.3,9.9,9.98,-0.02,-0.2,707990.0,7174745.65,757.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-17,9.99,10.18,9.86,10.0,0.1,1.01,705806.0,7059561.78,508.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-16,9.95,10.3,9.74,9.9,-0.3,-2.94,496325.0,4963727.65,373.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-15,10.88,10.88,10.0,10.2,-0.14,-1.35,699204.0,7155262.38,560.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-12,10.02,10.66,10.02,10.34,-0.56,-5.14,637583.0,6629971.98,368.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-11,11.5,11.66,10.74,10.9,-0.6,-5.22,1050755.0,11835647.16,811.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-10,11.12,11.74,10.56,11.5,0.7,6.48,1439828.0,16026653.54,1120.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-09,10.8,10.92,10.8,10.8,-1.18,-9.85,809992.0,8751842.76,418.0
2200,Arabian Pipes Co.,APC,Materials,2020-03-08,12.02,12.48,11.98,11.98,-1.32,-9.92,1138081.0,13705259.84,628.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-23,18.28,18.58,18.28,18.46,0.18,0.98,564518.0,10419770.6,770.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-22,18.0,18.28,18.0,18.28,0.18,0.99,283969.0,5154934.38,436.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-21,18.0,18.24,17.96,18.1,-0.36,-1.95,461382.0,8359874.34,587.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-20,18.28,18.52,18.1,18.46,0.2,1.1,404365.0,7408961.2,665.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-19,18.1,18.3,17.8,18.26,0.2,1.11,502715.0,9123643.28,766.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-16,18.2,18.2,17.9,18.06,-0.3,-1.63,375560.0,6770143.42,606.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-15,18.36,18.84,18.2,18.36,0.1,0.55,1132965.0,21010642.76,1571.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-14,17.8,18.32,17.8,18.26,0.34,1.9,479491.0,8694475.1,562.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-13,18.0,18.08,17.8,17.92,0.1,0.56,349672.0,6279381.36,495.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-12,18.28,18.28,17.82,17.82,-0.46,-2.52,379175.0,6843804.34,634.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-09,18.78,18.88,17.96,18.28,-0.22,-1.19,580431.0,10721301.82,956.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-08,18.5,18.9,18.4,18.5,0.1,0.54,1052972.0,19636143.82,1198.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-07,18.1,18.5,18.1,18.4,0.3,1.66,781201.0,14329119.48,1024.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-06,18.06,18.2,17.8,18.1,0.06,0.33,567420.0,10241473.96,834.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-05,18.36,18.5,18.02,18.04,-0.04,-0.22,828617.0,15101989.62,1231.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-02,18.2,18.58,18.0,18.08,0.02,0.11,1425912.0,26103848.78,1671.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-04-01,18.0,18.34,18.0,18.06,0.16,0.89,516409.0,9378445.14,763.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-31,17.44,18.18,17.44,17.9,0.54,3.11,988495.0,17617269.2,1301.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-30,17.2,17.64,17.2,17.36,-0.04,-0.23,676082.0,11805456.78,905.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-29,17.6,17.6,17.2,17.4,-0.32,-1.81,913659.0,15916861.28,1276.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-26,18.0,18.3,17.68,17.72,-0.28,-1.56,523101.0,9385767.46,976.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-25,19.18,19.44,17.8,18.0,-1.16,-6.05,1610254.0,30132668.54,2371.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-24,18.96,19.16,18.7,19.16,0.68,3.68,431329.0,8191907.5,689.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-23,18.4,19.6,18.0,18.48,-0.02,-0.11,579067.0,10958501.12,1087.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-22,16.6,18.54,16.6,18.5,1.5,8.82,508208.0,8966651.76,918.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-19,15.5,17.1,15.5,17.0,1.0,6.25,491257.0,8196605.24,657.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-18,16.0,16.5,15.8,16.0,-0.12,-0.74,271633.0,4395653.62,448.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-17,15.86,16.76,15.4,16.12,0.24,1.51,497942.0,7982217.16,755.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-16,17.62,17.62,15.88,15.88,-1.74,-9.88,1195640.0,19490747.64,1217.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-15,19.0,19.2,17.62,17.62,-0.92,-4.96,344249.0,6424043.44,423.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-12,18.5,19.0,18.28,18.54,-1.76,-8.67,883765.0,16345047.22,982.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-11,21.9,22.1,20.0,20.3,-1.52,-6.97,497228.0,10652173.6,729.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-10,20.4,21.82,19.6,21.82,1.98,9.98,926201.0,19107641.36,1311.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-09,19.84,20.7,19.84,19.84,-2.2,-9.98,370820.0,7369542.7,349.0
2210,Nama Chemicals Co.,NAMA CHEMICALS,Materials,2020-03-08,22.3,23.4,22.04,22.04,-2.44,-9.97,366121.0,8250501.84,530.0
2220,National Metal Manufacturing and Casting Co.,MAADANIYAH,Materials,2020-04-23,12.28,12.36,12.2,12.32,0.22,1.82,174338.0,2141955.14,250.0
